2023-09-27 10:01:01,152 INFO    MainThread:9204 [wandb_setup.py:_flush():68] Configure stats pid to 9204
2023-09-27 10:01:02,137 INFO    MainThread:9204 [wandb_run.py:_on_init():2125] got version response upgrade_message: "wandb version 0.15.11 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2023-09-27 10:01:02,137 INFO    MainThread:9204 [wandb_init.py:init():758] starting run threads in backend
2023-09-27 10:01:10,936 INFO    MainThread:9204 [wandb_run.py:_console_start():2101] atexit reg
2023-09-27 10:01:10,936 INFO    MainThread:9204 [wandb_run.py:_redirect():1959] redirect: SettingsConsole.WRAP_RAW
2023-09-27 10:01:10,936 INFO    MainThread:9204 [wandb_run.py:_redirect():2024] Wrapping output streams.
2023-09-27 10:01:10,936 INFO    MainThread:9204 [wandb_run.py:_redirect():2046] Redirects installed.
2023-09-27 10:01:10,937 INFO    MainThread:9204 [wandb_init.py:init():798] run started, returning control to user process
2023-09-27 10:01:10,937 INFO    MainThread:9204 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-27 10:01:10,937 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:01:13,243 INFO    MainThread:9204 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-27 10:01:13,249 INFO    MainThread:9204 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-27 10:01:13,249 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:01:13,513 INFO    MainThread:9204 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-27 10:01:13,514 INFO    MainThread:9204 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-27 10:01:13,514 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:01:13,754 INFO    MainThread:9204 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-27 10:01:13,784 INFO    MainThread:9204 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-27 10:01:13,784 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:01:14,761 INFO    MainThread:9204 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-27 10:01:14,762 INFO    MainThread:9204 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-27 10:01:14,762 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:01:15,326 INFO    MainThread:9204 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-27 10:01:15,330 INFO    MainThread:9204 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-27 10:01:15,330 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:01:15,899 INFO    MainThread:9204 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-27 10:01:15,902 INFO    MainThread:9204 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-27 10:01:15,902 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:01:16,602 INFO    MainThread:9204 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-27 10:01:16,604 INFO    MainThread:9204 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-27 10:01:16,604 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:01:17,118 INFO    MainThread:9204 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-27 10:01:17,123 INFO    MainThread:9204 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-27 10:01:17,123 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:01:17,653 INFO    MainThread:9204 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-27 10:01:17,655 INFO    MainThread:9204 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-27 10:01:17,655 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:01:18,667 INFO    MainThread:9204 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-27 10:01:18,669 INFO    MainThread:9204 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-27 10:01:18,669 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:01:20,714 INFO    MainThread:9204 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-27 10:01:20,740 INFO    MainThread:9204 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-27 10:01:20,740 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:01:21,201 INFO    MainThread:9204 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-27 10:01:21,202 INFO    MainThread:9204 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-27 10:01:21,202 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:01:21,876 INFO    MainThread:9204 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-27 10:01:21,878 INFO    MainThread:9204 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-27 10:01:21,878 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:01:22,452 INFO    MainThread:9204 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-27 10:01:22,454 INFO    MainThread:9204 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-27 10:01:22,454 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:01:23,036 INFO    MainThread:9204 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-27 10:01:23,037 INFO    MainThread:9204 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-27 10:01:23,037 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:01:23,960 INFO    MainThread:9204 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-27 10:45:22,789 INFO    MainThread:9204 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-27 10:45:22,789 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:46:21,454 INFO    MainThread:9204 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-27 10:46:21,455 INFO    MainThread:9204 [wandb_run.py:_finish():1844] finishing run sidgraph/Product-mfd-GAT/qm77xhw4
2023-09-27 10:46:21,456 INFO    MainThread:9204 [jupyter.py:save_history():449] not saving jupyter history
2023-09-27 10:46:21,456 INFO    MainThread:9204 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-27 10:46:21,456 INFO    MainThread:9204 [wandb_init.py:_jupyter_teardown():410] cleaning up jupyter logic
2023-09-27 10:46:21,456 INFO    MainThread:9204 [wandb_run.py:_atexit_cleanup():2070] got exitcode: 0
2023-09-27 10:46:21,456 INFO    MainThread:9204 [wandb_run.py:_restore():2053] restore
2023-09-27 10:46:21,456 INFO    MainThread:9204 [wandb_run.py:_restore():2059] restore done
2023-09-27 10:46:27,561 INFO    MainThread:9204 [wandb_run.py:_footer_history_summary_info():3427] rendering history
2023-09-27 10:46:27,561 INFO    MainThread:9204 [wandb_run.py:_footer_history_summary_info():3459] rendering summary
2023-09-27 10:46:27,564 INFO    MainThread:9204 [wandb_run.py:_footer_sync_info():3383] logging synced files
