2023-09-12 10:49:14,243 INFO    MainThread:19526 [wandb_setup.py:_flush():68] Configure stats pid to 19526
2023-09-12 10:49:26,799 INFO    MainThread:19526 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-12 10:49:26,847 INFO    MainThread:19526 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-12 10:49:26,847 INFO    MainThread:19526 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-12 10:49:26,874 INFO    MainThread:19526 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-12 10:49:26,875 INFO    MainThread:19526 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-12 10:49:26,875 INFO    MainThread:19526 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-12 10:49:26,923 INFO    MainThread:19526 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-12 10:49:26,930 INFO    MainThread:19526 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-12 10:49:26,931 INFO    MainThread:19526 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-12 10:49:26,995 INFO    MainThread:19526 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-12 10:49:26,997 INFO    MainThread:19526 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-12 10:49:26,997 INFO    MainThread:19526 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-12 10:49:27,038 INFO    MainThread:19526 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-12 10:49:27,041 INFO    MainThread:19526 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-12 10:49:27,041 INFO    MainThread:19526 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-12 10:49:27,084 INFO    MainThread:19526 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-12 10:49:27,085 INFO    MainThread:19526 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-12 10:49:27,085 INFO    MainThread:19526 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-12 10:49:27,139 INFO    MainThread:19526 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-12 10:49:27,148 INFO    MainThread:19526 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-12 10:49:27,148 INFO    MainThread:19526 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-12 10:49:27,179 INFO    MainThread:19526 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-12 10:49:27,181 INFO    MainThread:19526 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-12 10:49:27,181 INFO    MainThread:19526 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-12 10:49:27,224 INFO    MainThread:19526 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-12 10:49:27,225 INFO    MainThread:19526 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-12 10:49:27,227 INFO    MainThread:19526 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-12 10:49:27,292 INFO    MainThread:19526 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-12 10:49:27,293 INFO    MainThread:19526 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-12 10:49:27,293 INFO    MainThread:19526 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-12 10:49:27,342 INFO    MainThread:19526 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-12 10:50:40,572 INFO    MainThread:19526 [wandb_init.py:_pause_backend():391] pausing backend
2023-09-12 10:50:40,572 INFO    MainThread:19526 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-12 10:50:40,602 INFO    MainThread:19526 [wandb_init.py:_resume_backend():400] resuming backend
2023-09-12 10:50:40,603 INFO    MainThread:19526 [wandb_run.py:_finish():1844] finishing run sidgraph/BALL-Attention/din8oame
2023-09-12 10:50:40,603 INFO    MainThread:19526 [jupyter.py:save_history():449] not saving jupyter history
2023-09-12 10:50:40,603 INFO    MainThread:19526 [jupyter.py:save_ipynb():379] not saving jupyter notebook
2023-09-12 10:50:40,603 INFO    MainThread:19526 [wandb_init.py:_jupyter_teardown():410] cleaning up jupyter logic
2023-09-12 10:50:40,603 INFO    MainThread:19526 [wandb_run.py:_atexit_cleanup():2070] got exitcode: 0
2023-09-12 10:50:40,604 INFO    MainThread:19526 [wandb_run.py:_restore():2053] restore
2023-09-12 10:50:40,604 INFO    MainThread:19526 [wandb_run.py:_restore():2059] restore done
2023-09-12 10:50:48,108 INFO    MainThread:19526 [wandb_run.py:_footer_history_summary_info():3427] rendering history
2023-09-12 10:50:48,109 INFO    MainThread:19526 [wandb_run.py:_footer_history_summary_info():3459] rendering summary
2023-09-12 10:50:48,114 INFO    MainThread:19526 [wandb_run.py:_footer_sync_info():3383] logging synced files
